,name,value,Check
667,CE.identifier,OPTIDXBANKNIFTY30-09-2021CE29000.00,FALSE
668,CE.openInterest,0,FALSE
669,CE.changeinOpenInterest,0,FALSE
670,CE.pchangeinOpenInterest,0,FALSE
671,CE.totalTradedVolume,0,FALSE
672,CE.impliedVolatility,0,FALSE
673,CE.lastPrice,0,FALSE
674,CE.change,0,FALSE
675,CE.pChange,0,FALSE
676,CE.totalBuyQuantity,2400,FALSE
677,CE.totalSellQuantity,2400,FALSE
678,CE.bidQty,2400,FALSE
679,CE.bidprice,4972.05,FALSE
680,CE.askQty,2400,TRUE
681,CE.askPrice,7115.5,FALSE
682,CE.underlyingValue,34415.45,FALSE
683,PE.strikePrice,29000,FALSE
684,PE.expiryDate,30-Sep-21,FALSE
685,PE.underlying,BANKNIFTY,FALSE
686,PE.identifier,OPTIDXBANKNIFTY30-09-2021PE29000.00,FALSE
687,PE.openInterest,0,FALSE
688,PE.changeinOpenInterest,0,FALSE
689,PE.pchangeinOpenInterest,0,FALSE
690,PE.totalTradedVolume,0,FALSE
691,PE.impliedVolatility,0,FALSE
692,PE.lastPrice,0,FALSE
693,PE.change,0,FALSE
694,PE.pChange,0,FALSE
695,PE.totalBuyQuantity,2300,FALSE
696,PE.totalSellQuantity,0,FALSE
697,PE.bidQty,200,FALSE
698,PE.bidprice,20.15,FALSE
699,PE.askQty,0,FALSE
700,PE.askPrice,0,FALSE
701,PE.underlyingValue,34415.45,FALSE
702,strikePrice,29100,FALSE
703,expiryDate,29-Jul-21,FALSE
704,PE.strikePrice,29100,FALSE
705,PE.expiryDate,29-Jul-21,FALSE
706,PE.underlying,BANKNIFTY,FALSE
707,PE.identifier,OPTIDXBANKNIFTY29-07-2021PE29100.00,FALSE
708,PE.openInterest,0,FALSE
709,PE.changeinOpenInterest,0,FALSE
710,PE.pchangeinOpenInterest,0,FALSE
711,PE.totalTradedVolume,0,FALSE
712,PE.impliedVolatility,0,FALSE
713,PE.lastPrice,475,FALSE
714,PE.change,0,FALSE
715,PE.pChange,0,FALSE
716,PE.totalBuyQuantity,4525,FALSE
717,PE.totalSellQuantity,0,FALSE
718,PE.bidQty,25,FALSE
719,PE.bidprice,3,FALSE
720,PE.askQty,0,TRUE
721,PE.askPrice,0,FALSE
722,PE.underlyingValue,34415.45,FALSE
723,CE.strikePrice,29100,FALSE
724,CE.expiryDate,29-Jul-21,FALSE
725,CE.underlying,BANKNIFTY,FALSE
726,CE.identifier,OPTIDXBANKNIFTY29-07-2021CE29100.00,FALSE
727,CE.openInterest,0,FALSE
728,CE.changeinOpenInterest,0,FALSE
729,CE.pchangeinOpenInterest,0,FALSE
730,CE.totalTradedVolume,0,FALSE
731,CE.impliedVolatility,0,FALSE
732,CE.lastPrice,0,FALSE
733,CE.change,0,FALSE
734,CE.pChange,0,FALSE
735,CE.totalBuyQuantity,4650,FALSE
736,CE.totalSellQuantity,3150,FALSE
737,CE.bidQty,1275,FALSE
738,CE.bidprice,5220.75,FALSE
739,CE.askQty,2400,FALSE
740,CE.askPrice,6188.7,FALSE
741,CE.underlyingValue,34415.45,FALSE
742,strikePrice,29200,FALSE
743,expiryDate,29-Jul-21,FALSE
744,CE.strikePrice,29200,FALSE
745,CE.expiryDate,29-Jul-21,FALSE
746,CE.underlying,BANKNIFTY,FALSE
747,CE.identifier,OPTIDXBANKNIFTY29-07-2021CE29200.00,FALSE
748,CE.openInterest,0,FALSE
749,CE.changeinOpenInterest,0,FALSE
750,CE.pchangeinOpenInterest,0,FALSE
751,CE.totalTradedVolume,0,FALSE
752,CE.impliedVolatility,0,FALSE
753,CE.lastPrice,0,FALSE
754,CE.change,0,FALSE
755,CE.pChange,0,FALSE
756,CE.totalBuyQuantity,4900,FALSE
757,CE.totalSellQuantity,3150,FALSE
758,CE.bidQty,1275,FALSE
759,CE.bidprice,5122.7,FALSE
760,CE.askQty,2400,TRUE
761,CE.askPrice,5827.75,FALSE
762,CE.underlyingValue,34415.45,FALSE
763,PE.strikePrice,29200,FALSE
764,PE.expiryDate,29-Jul-21,FALSE
765,PE.underlying,BANKNIFTY,FALSE
766,PE.identifier,OPTIDXBANKNIFTY29-07-2021PE29200.00,FALSE
767,PE.openInterest,0,FALSE
768,PE.changeinOpenInterest,0,FALSE
769,PE.pchangeinOpenInterest,0,FALSE
770,PE.totalTradedVolume,0,FALSE
771,PE.impliedVolatility,0,FALSE
772,PE.lastPrice,0,FALSE
773,PE.change,0,FALSE
774,PE.pChange,0,FALSE
775,PE.totalBuyQuantity,2100,FALSE
776,PE.totalSellQuantity,0,FALSE
777,PE.bidQty,100,FALSE
778,PE.bidprice,0.3,FALSE
779,PE.askQty,0,FALSE
780,PE.askPrice,0,FALSE
781,PE.underlyingValue,34415.45,FALSE
782,strikePrice,29300,FALSE
783,expiryDate,29-Jul-21,FALSE
784,PE.strikePrice,29300,FALSE
785,PE.expiryDate,29-Jul-21,FALSE
786,PE.underlying,BANKNIFTY,FALSE
787,PE.identifier,OPTIDXBANKNIFTY29-07-2021PE29300.00,FALSE
788,PE.openInterest,0,FALSE
789,PE.changeinOpenInterest,0,FALSE
790,PE.pchangeinOpenInterest,0,FALSE
791,PE.totalTradedVolume,0,FALSE
792,PE.impliedVolatility,0,FALSE
793,PE.lastPrice,0,FALSE
794,PE.change,0,FALSE
795,PE.pChange,0,FALSE
796,PE.totalBuyQuantity,2100,FALSE
797,PE.totalSellQuantity,0,FALSE
798,PE.bidQty,100,FALSE
799,PE.bidprice,0.3,FALSE
800,PE.askQty,0,TRUE
801,PE.askPrice,0,FALSE
802,PE.underlyingValue,34415.45,FALSE
803,CE.strikePrice,29300,FALSE
804,CE.expiryDate,29-Jul-21,FALSE
805,CE.underlying,BANKNIFTY,FALSE
806,CE.identifier,OPTIDXBANKNIFTY29-07-2021CE29300.00,FALSE
807,CE.openInterest,0,FALSE
808,CE.changeinOpenInterest,0,FALSE
809,CE.pchangeinOpenInterest,0,FALSE
810,CE.totalTradedVolume,0,FALSE
811,CE.impliedVolatility,0,FALSE
812,CE.lastPrice,0,FALSE
813,CE.change,0,FALSE
814,CE.pChange,0,FALSE
815,CE.totalBuyQuantity,4975,FALSE
816,CE.totalSellQuantity,3150,FALSE
817,CE.bidQty,1275,FALSE
818,CE.bidprice,5041.05,FALSE
819,CE.askQty,2400,FALSE
820,CE.askPrice,5696.25,FALSE
821,CE.underlyingValue,34415.45,FALSE
822,strikePrice,29300,FALSE
823,expiryDate,22-Jul-21,FALSE
824,PE.strikePrice,29300,FALSE
825,PE.expiryDate,22-Jul-21,FALSE
826,PE.underlying,BANKNIFTY,FALSE
827,PE.identifier,OPTIDXBANKNIFTY22-07-2021PE29300.00,FALSE
828,PE.openInterest,3618,FALSE
829,PE.changeinOpenInterest,1147,FALSE
830,PE.pchangeinOpenInterest,46.41845407,FALSE
831,PE.totalTradedVolume,19614,FALSE
832,PE.impliedVolatility,73.6,FALSE
833,PE.lastPrice,0.75,FALSE
834,PE.change,-1.15,FALSE
835,PE.pChange,-60.52631579,FALSE
836,PE.totalBuyQuantity,78700,FALSE
837,PE.totalSellQuantity,33575,FALSE
838,PE.bidQty,475,FALSE
839,PE.bidprice,0.75,FALSE
840,PE.askQty,2500,TRUE
841,PE.askPrice,0.8,FALSE
842,PE.underlyingValue,34415.45,FALSE
843,CE.strikePrice,29300,FALSE
844,CE.expiryDate,22-Jul-21,FALSE
845,CE.underlying,BANKNIFTY,FALSE
846,CE.identifier,OPTIDXBANKNIFTY22-07-2021CE29300.00,FALSE
847,CE.openInterest,1,FALSE
848,CE.changeinOpenInterest,1,FALSE
849,CE.pchangeinOpenInterest,0,FALSE
850,CE.totalTradedVolume,2,FALSE
851,CE.impliedVolatility,151.62,FALSE
852,CE.lastPrice,5251.3,FALSE
853,CE.change,430.85,FALSE
854,CE.pChange,8.937962223,FALSE
855,CE.totalBuyQuantity,4750,FALSE
856,CE.totalSellQuantity,4750,FALSE
857,CE.bidQty,100,FALSE
858,CE.bidprice,5102.2,FALSE
859,CE.askQty,100,FALSE
860,CE.askPrice,5195,FALSE
861,CE.underlyingValue,34415.45,FALSE
862,strikePrice,29400,FALSE
863,expiryDate,29-Jul-21,FALSE
864,CE.strikePrice,29400,FALSE
865,CE.expiryDate,29-Jul-21,FALSE
866,CE.underlying,BANKNIFTY,FALSE
867,CE.identifier,OPTIDXBANKNIFTY29-07-2021CE29400.00,FALSE
868,CE.openInterest,0,FALSE
869,CE.changeinOpenInterest,0,FALSE
870,CE.pchangeinOpenInterest,0,FALSE
871,CE.totalTradedVolume,0,FALSE
872,CE.impliedVolatility,0,FALSE
873,CE.lastPrice,0,FALSE
874,CE.change,0,FALSE
875,CE.pChange,0,FALSE
876,CE.totalBuyQuantity,4625,FALSE
877,CE.totalSellQuantity,3150,FALSE
878,CE.bidQty,1275,FALSE
879,CE.bidprice,4919.35,FALSE
880,CE.askQty,2400,TRUE
881,CE.askPrice,5588.7,FALSE
882,CE.underlyingValue,34415.45,FALSE
883,PE.strikePrice,29400,FALSE
884,PE.expiryDate,29-Jul-21,FALSE
885,PE.underlying,BANKNIFTY,FALSE
886,PE.identifier,OPTIDXBANKNIFTY29-07-2021PE29400.00,FALSE
887,PE.openInterest,0,FALSE
888,PE.changeinOpenInterest,0,FALSE
889,PE.pchangeinOpenInterest,0,FALSE
890,PE.totalTradedVolume,0,FALSE
891,PE.impliedVolatility,0,FALSE
892,PE.lastPrice,0,FALSE
893,PE.change,0,FALSE
894,PE.pChange,0,FALSE
895,PE.totalBuyQuantity,2100,FALSE
896,PE.totalSellQuantity,0,FALSE
897,PE.bidQty,100,FALSE
898,PE.bidprice,0.3,FALSE
899,PE.askQty,0,FALSE
900,PE.askPrice,0,FALSE
901,PE.underlyingValue,34415.45,FALSE
902,strikePrice,29400,FALSE
903,expiryDate,22-Jul-21,FALSE
904,PE.strikePrice,29400,FALSE
905,PE.expiryDate,22-Jul-21,FALSE
906,PE.underlying,BANKNIFTY,FALSE
907,PE.identifier,OPTIDXBANKNIFTY22-07-2021PE29400.00,FALSE
908,PE.openInterest,92,FALSE
909,PE.changeinOpenInterest,92,FALSE
910,PE.pchangeinOpenInterest,0,FALSE
911,PE.totalTradedVolume,1782,FALSE
912,PE.impliedVolatility,72.58,FALSE
913,PE.lastPrice,0.8,FALSE
914,PE.change,-618.2,FALSE
915,PE.pChange,-99.87075929,FALSE
916,PE.totalBuyQuantity,25250,FALSE
917,PE.totalSellQuantity,14800,FALSE
918,PE.bidQty,575,FALSE
919,PE.bidprice,0.8,FALSE
920,PE.askQty,200,TRUE
921,PE.askPrice,1.25,FALSE
922,PE.underlyingValue,34415.45,FALSE
923,CE.strikePrice,29400,FALSE
924,CE.expiryDate,22-Jul-21,FALSE
925,CE.underlying,BANKNIFTY,FALSE
926,CE.identifier,OPTIDXBANKNIFTY22-07-2021CE29400.00,FALSE
927,CE.openInterest,0,FALSE
928,CE.changeinOpenInterest,0,FALSE
929,CE.pchangeinOpenInterest,0,FALSE
930,CE.totalTradedVolume,0,FALSE
931,CE.impliedVolatility,0,FALSE
932,CE.lastPrice,0,FALSE
933,CE.change,0,FALSE
934,CE.pChange,0,FALSE
935,CE.totalBuyQuantity,5425,FALSE
936,CE.totalSellQuantity,5425,FALSE
937,CE.bidQty,1275,FALSE
938,CE.bidprice,4899.35,FALSE
939,CE.askQty,1775,FALSE
940,CE.askPrice,5237.75,FALSE
941,CE.underlyingValue,34415.45,FALSE
942,strikePrice,29500,FALSE
943,expiryDate,29-Jul-21,FALSE
944,CE.strikePrice,29500,FALSE
945,CE.expiryDate,29-Jul-21,FALSE
946,CE.underlying,BANKNIFTY,FALSE
947,CE.identifier,OPTIDXBANKNIFTY29-07-2021CE29500.00,FALSE
948,CE.openInterest,76,FALSE
949,CE.changeinOpenInterest,-3,FALSE
950,CE.pchangeinOpenInterest,-3.797468354,FALSE
951,CE.totalTradedVolume,6,FALSE
952,CE.impliedVolatility,45,FALSE
953,CE.lastPrice,4998.6,FALSE
954,CE.change,-916.6,FALSE
955,CE.pChange,-15.49567217,FALSE
956,CE.totalBuyQuantity,5950,FALSE
957,CE.totalSellQuantity,5850,FALSE
958,CE.bidQty,25,FALSE
959,CE.bidprice,4967.25,FALSE
960,CE.askQty,100,TRUE
961,CE.askPrice,5014,FALSE
962,CE.underlyingValue,34415.45,FALSE
963,PE.strikePrice,29500,FALSE
964,PE.expiryDate,29-Jul-21,FALSE
965,PE.underlying,BANKNIFTY,FALSE
966,PE.identifier,OPTIDXBANKNIFTY29-07-2021PE29500.00,FALSE
967,PE.openInterest,730,FALSE
968,PE.changeinOpenInterest,102,FALSE
969,PE.pchangeinOpenInterest,16.24203822,FALSE
970,PE.totalTradedVolume,1592,FALSE
971,PE.impliedVolatility,41.37,FALSE
972,PE.lastPrice,5.45,FALSE
973,PE.change,1.05,FALSE
974,PE.pChange,23.86363636,FALSE
975,PE.totalBuyQuantity,34350,FALSE
976,PE.totalSellQuantity,3150,FALSE
977,PE.bidQty,575,FALSE
978,PE.bidprice,5.45,FALSE
979,PE.askQty,300,FALSE
980,PE.askPrice,5.6,FALSE
981,PE.underlyingValue,34415.45,FALSE
982,strikePrice,29500,FALSE
983,expiryDate,22-Jul-21,FALSE
984,CE.strikePrice,29500,FALSE
985,CE.expiryDate,22-Jul-21,FALSE
986,CE.underlying,BANKNIFTY,FALSE
987,CE.identifier,OPTIDXBANKNIFTY22-07-2021CE29500.00,FALSE
988,CE.openInterest,0,FALSE
989,CE.changeinOpenInterest,0,FALSE
990,CE.pchangeinOpenInterest,0,FALSE
991,CE.totalTradedVolume,0,FALSE
992,CE.impliedVolatility,0,FALSE
993,CE.lastPrice,0,FALSE
994,CE.change,0,FALSE
995,CE.pChange,0,FALSE
996,CE.totalBuyQuantity,4175,FALSE
997,CE.totalSellQuantity,4150,FALSE
998,CE.bidQty,25,FALSE
999,CE.bidprice,4899.75,FALSE
1000,CE.askQty,1250,TRUE
1001,CE.askPrice,5094.95,FALSE
1002,CE.underlyingValue,34415.45,FALSE
1003,PE.strikePrice,29500,FALSE
1004,PE.expiryDate,22-Jul-21,FALSE
1005,PE.underlying,BANKNIFTY,FALSE
1006,PE.identifier,OPTIDXBANKNIFTY22-07-2021PE29500.00,FALSE
1007,PE.openInterest,2744,FALSE
1008,PE.changeinOpenInterest,2329,FALSE
1009,PE.pchangeinOpenInterest,561.2048193,FALSE
1010,PE.totalTradedVolume,19914,FALSE
1011,PE.impliedVolatility,71.15,FALSE
1012,PE.lastPrice,0.8,FALSE
1013,PE.change,-1.25,FALSE
1014,PE.pChange,-60.97560976,FALSE
1015,PE.totalBuyQuantity,53500,FALSE
1016,PE.totalSellQuantity,36950,FALSE
1017,PE.bidQty,1350,FALSE
1018,PE.bidprice,0.8,FALSE
1019,PE.askQty,1050,FALSE
1020,PE.askPrice,0.85,FALSE
1021,PE.underlyingValue,34415.45,FALSE
1022,strikePrice,29600,FALSE
1023,expiryDate,29-Jul-21,FALSE
1024,PE.strikePrice,29600,FALSE
1025,PE.expiryDate,29-Jul-21,FALSE
1026,PE.underlying,BANKNIFTY,FALSE
1027,PE.identifier,OPTIDXBANKNIFTY29-07-2021PE29600.00,FALSE
1028,PE.openInterest,0,FALSE
1029,PE.changeinOpenInterest,0,FALSE
1030,PE.pchangeinOpenInterest,0,FALSE
1031,PE.totalTradedVolume,0,FALSE
1032,PE.impliedVolatility,0,FALSE
1033,PE.lastPrice,0,FALSE
1034,PE.change,0,FALSE
1035,PE.pChange,0,FALSE
1036,PE.totalBuyQuantity,4525,FALSE
1037,PE.totalSellQuantity,0,FALSE
1038,PE.bidQty,25,FALSE
1039,PE.bidprice,3,FALSE
1040,PE.askQty,0,TRUE
1041,PE.askPrice,0,FALSE
1042,PE.underlyingValue,34415.45,FALSE
1043,CE.strikePrice,29600,FALSE
1044,CE.expiryDate,29-Jul-21,FALSE
1045,CE.underlying,BANKNIFTY,FALSE
1046,CE.identifier,OPTIDXBANKNIFTY29-07-2021CE29600.00,FALSE
1047,CE.openInterest,0,FALSE
1048,CE.changeinOpenInterest,0,FALSE
1049,CE.pchangeinOpenInterest,0,FALSE
1050,CE.totalTradedVolume,0,FALSE
1051,CE.impliedVolatility,0,FALSE
1052,CE.lastPrice,0,FALSE
1053,CE.change,0,FALSE
1054,CE.pChange,0,FALSE
1055,CE.totalBuyQuantity,4700,FALSE
1056,CE.totalSellQuantity,3150,FALSE
1057,CE.bidQty,1275,FALSE
1058,CE.bidprice,4713.95,FALSE
1059,CE.askQty,750,FALSE
1060,CE.askPrice,5395.85,FALSE
1061,CE.underlyingValue,34415.45,FALSE
1062,strikePrice,29600,FALSE
1063,expiryDate,22-Jul-21,FALSE
1064,CE.strikePrice,29600,FALSE
1065,CE.expiryDate,22-Jul-21,FALSE
1066,CE.underlying,BANKNIFTY,FALSE
1067,CE.identifier,OPTIDXBANKNIFTY22-07-2021CE29600.00,FALSE
1068,CE.openInterest,0,FALSE
1069,CE.changeinOpenInterest,0,FALSE
1070,CE.pchangeinOpenInterest,0,FALSE
1071,CE.totalTradedVolume,0,FALSE
1072,CE.impliedVolatility,0,FALSE
1073,CE.lastPrice,0,FALSE
1074,CE.change,0,FALSE
1075,CE.pChange,0,FALSE
1076,CE.totalBuyQuantity,5425,FALSE
1077,CE.totalSellQuantity,5425,FALSE
1078,CE.bidQty,1275,FALSE
1079,CE.bidprice,4703.95,FALSE
1080,CE.askQty,1275,TRUE
1081,CE.askPrice,5026.3,FALSE
1082,CE.underlyingValue,34415.45,FALSE
1083,PE.strikePrice,29600,FALSE
1084,PE.expiryDate,22-Jul-21,FALSE
1085,PE.underlying,BANKNIFTY,FALSE
1086,PE.identifier,OPTIDXBANKNIFTY22-07-2021PE29600.00,FALSE
1087,PE.openInterest,0,FALSE
1088,PE.changeinOpenInterest,0,FALSE
1089,PE.pchangeinOpenInterest,0,FALSE
1090,PE.totalTradedVolume,0,FALSE
1091,PE.impliedVolatility,0,FALSE
1092,PE.lastPrice,0,FALSE
1093,PE.change,0,FALSE
1094,PE.pChange,0,FALSE
1095,PE.totalBuyQuantity,16975,FALSE
1096,PE.totalSellQuantity,7425,FALSE
1097,PE.bidQty,2500,FALSE
1098,PE.bidprice,0.65,FALSE
1099,PE.askQty,2400,FALSE
1100,PE.askPrice,8.85,FALSE
1101,PE.underlyingValue,34415.45,FALSE
1102,strikePrice,29700,FALSE
1103,expiryDate,29-Jul-21,FALSE
1104,CE.strikePrice,29700,FALSE
1105,CE.expiryDate,29-Jul-21,FALSE
1106,CE.underlying,BANKNIFTY,FALSE
1107,CE.identifier,OPTIDXBANKNIFTY29-07-2021CE29700.00,FALSE
1108,CE.openInterest,0,FALSE
1109,CE.changeinOpenInterest,0,FALSE
1110,CE.pchangeinOpenInterest,0,FALSE
1111,CE.totalTradedVolume,0,FALSE
1112,CE.impliedVolatility,0,FALSE
1113,CE.lastPrice,0,FALSE
1114,CE.change,0,FALSE
1115,CE.pChange,0,FALSE
1116,CE.totalBuyQuantity,6925,FALSE
1117,CE.totalSellQuantity,3150,FALSE
1118,CE.bidQty,1275,FALSE
1119,CE.bidprice,4619.3,FALSE
1120,CE.askQty,2400,TRUE
1121,CE.askPrice,5432.5,FALSE
1122,CE.underlyingValue,34415.45,FALSE
1123,PE.strikePrice,29700,FALSE
1124,PE.expiryDate,29-Jul-21,FALSE
1125,PE.underlying,BANKNIFTY,FALSE
1126,PE.identifier,OPTIDXBANKNIFTY29-07-2021PE29700.00,FALSE
1127,PE.openInterest,0,FALSE
1128,PE.changeinOpenInterest,0,FALSE
1129,PE.pchangeinOpenInterest,0,FALSE
1130,PE.totalTradedVolume,0,FALSE
1131,PE.impliedVolatility,0,FALSE
1132,PE.lastPrice,0,FALSE
1133,PE.change,0,FALSE
1134,PE.pChange,0,FALSE
1135,PE.totalBuyQuantity,2100,FALSE
1136,PE.totalSellQuantity,0,FALSE
1137,PE.bidQty,100,FALSE
1138,PE.bidprice,0.3,FALSE
1139,PE.askQty,0,FALSE
1140,PE.askPrice,0,FALSE
1141,PE.underlyingValue,34415.45,FALSE
1142,strikePrice,29700,FALSE
1143,expiryDate,22-Jul-21,FALSE
1144,PE.strikePrice,29700,FALSE
1145,PE.expiryDate,22-Jul-21,FALSE
1146,PE.underlying,BANKNIFTY,FALSE
1147,PE.identifier,OPTIDXBANKNIFTY22-07-2021PE29700.00,FALSE
1148,PE.openInterest,0,FALSE
1149,PE.changeinOpenInterest,0,FALSE
1150,PE.pchangeinOpenInterest,0,FALSE
1151,PE.totalTradedVolume,0,FALSE
1152,PE.impliedVolatility,0,FALSE
1153,PE.lastPrice,0,FALSE
1154,PE.change,0,FALSE
1155,PE.pChange,0,FALSE
1156,PE.totalBuyQuantity,12475,FALSE
1157,PE.totalSellQuantity,7475,FALSE
1158,PE.bidQty,5000,FALSE
1159,PE.bidprice,0.65,FALSE
1160,PE.askQty,2400,TRUE
1161,PE.askPrice,9.15,FALSE
1162,PE.underlyingValue,34415.45,FALSE
1163,CE.strikePrice,29700,FALSE
1164,CE.expiryDate,22-Jul-21,FALSE
1165,CE.underlying,BANKNIFTY,FALSE
1166,CE.identifier,OPTIDXBANKNIFTY22-07-2021CE29700.00,FALSE
1167,CE.openInterest,0,FALSE
1168,CE.changeinOpenInterest,0,FALSE
1169,CE.pchangeinOpenInterest,0,FALSE
1170,CE.totalTradedVolume,0,FALSE
1171,CE.impliedVolatility,0,FALSE
1172,CE.lastPrice,0,FALSE
1173,CE.change,0,FALSE
1174,CE.pChange,0,FALSE
1175,CE.totalBuyQuantity,5425,FALSE
1176,CE.totalSellQuantity,5425,FALSE
1177,CE.bidQty,1275,FALSE
1178,CE.bidprice,4607.4,FALSE
1179,CE.askQty,1275,FALSE
1180,CE.askPrice,4925.45,FALSE
1181,CE.underlyingValue,34415.45,FALSE
1182,strikePrice,29800,FALSE
1183,expiryDate,29-Jul-21,FALSE
1184,PE.strikePrice,29800,FALSE
1185,PE.expiryDate,29-Jul-21,FALSE
1186,PE.underlying,BANKNIFTY,FALSE
1187,PE.identifier,OPTIDXBANKNIFTY29-07-2021PE29800.00,FALSE
1188,PE.openInterest,0,FALSE
1189,PE.changeinOpenInterest,0,FALSE
1190,PE.pchangeinOpenInterest,0,FALSE
1191,PE.totalTradedVolume,0,FALSE
1192,PE.impliedVolatility,0,FALSE
1193,PE.lastPrice,0,FALSE
1194,PE.change,0,FALSE
1195,PE.pChange,0,FALSE
1196,PE.totalBuyQuantity,2100,FALSE
1197,PE.totalSellQuantity,0,FALSE
1198,PE.bidQty,100,FALSE
1199,PE.bidprice,0.3,FALSE
1200,PE.askQty,0,TRUE
1201,PE.askPrice,0,FALSE
1202,PE.underlyingValue,34415.45,FALSE
1203,CE.strikePrice,29800,FALSE
1204,CE.expiryDate,29-Jul-21,FALSE
1205,CE.underlying,BANKNIFTY,FALSE
1206,CE.identifier,OPTIDXBANKNIFTY29-07-2021CE29800.00,FALSE
1207,CE.openInterest,0,FALSE
1208,CE.changeinOpenInterest,0,FALSE
1209,CE.pchangeinOpenInterest,0,FALSE
1210,CE.totalTradedVolume,0,FALSE
1211,CE.impliedVolatility,0,FALSE
1212,CE.lastPrice,0,FALSE
1213,CE.change,0,FALSE
1214,CE.pChange,0,FALSE
1215,CE.totalBuyQuantity,4900,FALSE
1216,CE.totalSellQuantity,3150,FALSE
1217,CE.bidQty,1275,FALSE
1218,CE.bidprice,4537,FALSE
1219,CE.askQty,750,FALSE
1220,CE.askPrice,5324.8,FALSE
1221,CE.underlyingValue,34415.45,FALSE
1222,strikePrice,29800,FALSE
1223,expiryDate,22-Jul-21,FALSE
1224,CE.strikePrice,29800,FALSE
1225,CE.expiryDate,22-Jul-21,FALSE
1226,CE.underlying,BANKNIFTY,FALSE
1227,CE.identifier,OPTIDXBANKNIFTY22-07-2021CE29800.00,FALSE
1228,CE.openInterest,0,FALSE
1229,CE.changeinOpenInterest,0,FALSE
1230,CE.pchangeinOpenInterest,0,FALSE
1231,CE.totalTradedVolume,0,FALSE
1232,CE.impliedVolatility,0,FALSE
1233,CE.lastPrice,0,FALSE
1234,CE.change,0,FALSE
1235,CE.pChange,0,FALSE
1236,CE.totalBuyQuantity,5425,FALSE
1237,CE.totalSellQuantity,5425,FALSE
1238,CE.bidQty,1275,FALSE
1239,CE.bidprice,4510.3,FALSE
1240,CE.askQty,1275,TRUE
1241,CE.askPrice,4821.65,FALSE
1242,CE.underlyingValue,34415.45,FALSE
1243,PE.strikePrice,29800,FALSE
1244,PE.expiryDate,22-Jul-21,FALSE
1245,PE.underlying,BANKNIFTY,FALSE
1246,PE.identifier,OPTIDXBANKNIFTY22-07-2021PE29800.00,FALSE
1247,PE.openInterest,0,FALSE
1248,PE.changeinOpenInterest,0,FALSE
1249,PE.pchangeinOpenInterest,0,FALSE
1250,PE.totalTradedVolume,0,FALSE
1251,PE.impliedVolatility,0,FALSE
1252,PE.lastPrice,0,FALSE
1253,PE.change,0,FALSE
1254,PE.pChange,0,FALSE
1255,PE.totalBuyQuantity,16875,FALSE
1256,PE.totalSellQuantity,7425,FALSE
1257,PE.bidQty,2000,FALSE
1258,PE.bidprice,0.8,FALSE
1259,PE.askQty,2500,FALSE
1260,PE.askPrice,9.2,FALSE
1261,PE.underlyingValue,34415.45,FALSE
1262,strikePrice,29900,FALSE
1263,expiryDate,22-Jul-21,FALSE
1264,CE.strikePrice,29900,FALSE
1265,CE.expiryDate,22-Jul-21,FALSE
1266,CE.underlying,BANKNIFTY,FALSE
1267,CE.identifier,OPTIDXBANKNIFTY22-07-2021CE29900.00,FALSE
1268,CE.openInterest,0,FALSE
1269,CE.changeinOpenInterest,0,FALSE
1270,CE.pchangeinOpenInterest,0,FALSE
1271,CE.totalTradedVolume,0,FALSE
1272,CE.impliedVolatility,0,FALSE
1273,CE.lastPrice,0,FALSE
1274,CE.change,0,FALSE
1275,CE.pChange,0,FALSE
1276,CE.totalBuyQuantity,5425,FALSE
1277,CE.totalSellQuantity,5425,FALSE
1278,CE.bidQty,1275,FALSE
1279,CE.bidprice,4407.9,FALSE
1280,CE.askQty,1275,TRUE
1281,CE.askPrice,4701.2,FALSE
1282,CE.underlyingValue,34415.45,FALSE
1283,PE.strikePrice,29900,FALSE
1284,PE.expiryDate,22-Jul-21,FALSE
1285,PE.underlying,BANKNIFTY,FALSE
1286,PE.identifier,OPTIDXBANKNIFTY22-07-2021PE29900.00,FALSE
1287,PE.openInterest,0,FALSE
1288,PE.changeinOpenInterest,0,FALSE
1289,PE.pchangeinOpenInterest,0,FALSE
1290,PE.totalTradedVolume,4,FALSE
1291,PE.impliedVolatility,66.48,FALSE
1292,PE.lastPrice,0.95,FALSE
1293,PE.change,-744.5,FALSE
1294,PE.pChange,-99.8725602,FALSE
1295,PE.totalBuyQuantity,14475,FALSE
1296,PE.totalSellQuantity,8250,FALSE
1297,PE.bidQty,2000,FALSE
1298,PE.bidprice,0.65,FALSE
1299,PE.askQty,500,FALSE
1300,PE.askPrice,1.65,FALSE
1301,PE.underlyingValue,34415.45,FALSE
1302,strikePrice,29900,FALSE
1303,expiryDate,29-Jul-21,FALSE
1304,PE.strikePrice,29900,FALSE
1305,PE.expiryDate,29-Jul-21,FALSE
1306,PE.underlying,BANKNIFTY,FALSE
1307,PE.identifier,OPTIDXBANKNIFTY29-07-2021PE29900.00,FALSE
1308,PE.openInterest,0,FALSE
1309,PE.changeinOpenInterest,0,FALSE
1310,PE.pchangeinOpenInterest,0,FALSE
1311,PE.totalTradedVolume,0,FALSE
1312,PE.impliedVolatility,0,FALSE
1313,PE.lastPrice,0,FALSE
1314,PE.change,0,FALSE
1315,PE.pChange,0,FALSE
1316,PE.totalBuyQuantity,2100,FALSE
1317,PE.totalSellQuantity,0,FALSE
